title,year,duration_text,href
"Pakistan v Sri Lanka in UAE, 2017 ",2017,Sep 28 - Oct 29,https://www.cricbuzz.com/cricket-series/2624/pakistan-v-sri-lanka-in-uae-2017/matches
"West Indies tour of Ireland, 2017 ",2017,Sep 13 - Sep 13,https://www.cricbuzz.com/cricket-series/2488/west-indies-tour-of-ireland-2017/matches
"World XI tour of Pakistan, 2017 ",2017,Sep 12 - Sep 15,https://www.cricbuzz.com/cricket-series/2612/world-xi-tour-of-pakistan-2017/matches
"Australia tour of India, 2017 ",2017,Sep 12 - Oct 13,https://www.cricbuzz.com/cricket-series/2614/australia-tour-of-india-2017/matches
"Australia tour of Bangladesh, 2017 ",2017,Aug 22 - Sep 08,https://www.cricbuzz.com/cricket-series/2589/australia-tour-of-bangladesh-2017/matches
"West Indies tour of England, 2017 ",2017,Aug 01 - Sep 29,https://www.cricbuzz.com/cricket-series/2486/west-indies-tour-of-england-2017/matches
"India tour of Sri Lanka, 2017 ",2017,Jul 21 - Sep 06,https://www.cricbuzz.com/cricket-series/2597/india-tour-of-sri-lanka-2017/matches
"Zimbabwe tour of Sri Lanka, 2017 ",2017,Jun 30 - Jul 18,https://www.cricbuzz.com/cricket-series/2590/zimbabwe-tour-of-sri-lanka-2017/matches
"India tour of West Indies, 2017 ",2017,Jun 23 - Jul 09,https://www.cricbuzz.com/cricket-series/2587/india-tour-of-west-indies-2017/matches
"Zimbabwe tour of Scotland, 2017 ",2017,Jun 15 - Jun 17,https://www.cricbuzz.com/cricket-series/2577/zimbabwe-tour-of-scotland-2017/matches
"ICC Champions Trophy, 2017 ",2017,Jun 01 - Jun 18,https://www.cricbuzz.com/cricket-series/2466/icc-champions-trophy-2017/matches
"Afghanistan tour of West Indies, 2017 ",2017,May 30 - Jun 14,https://www.cricbuzz.com/cricket-series/2578/afghanistan-tour-of-west-indies-2017/matches
"South Africa tour of England, 2017 ",2017,May 19 - Aug 08,https://www.cricbuzz.com/cricket-series/2485/south-africa-tour-of-england-2017/matches
"New Zealand and Bangladesh in Ireland Tri-Series, 2017 ",2017,May 12 - May 24,https://www.cricbuzz.com/cricket-series/2487/new-zealand-and-bangladesh-in-ireland-tri-series-2017/matches
"Ireland tour of England, 2017 ",2017,May 05 - May 07,https://www.cricbuzz.com/cricket-series/2479/ireland-tour-of-england-2017/matches
"Papua New Guinea tour of UAE, 2017 ",2017,Apr 04 - Apr 14,https://www.cricbuzz.com/cricket-series/2579/papua-new-guinea-tour-of-uae-2017/matches
"Pakistan tour of West Indies, 2017 ",2017,Mar 26 - May 14,https://www.cricbuzz.com/cricket-series/2552/pakistan-tour-of-west-indies-2017/matches
"Afghanistan v Ireland in India, 2017 ",2017,Mar 08 - Mar 24,https://www.cricbuzz.com/cricket-series/2493/afghanistan-v-ireland-in-india-2017/matches
"England tour of West Indies, 2017 ",2017,Mar 03 - Mar 09,https://www.cricbuzz.com/cricket-series/2475/england-tour-of-west-indies-2017/matches
"Bangladesh tour of Sri Lanka, 2017 ",2017,Mar 02 - Apr 06,https://www.cricbuzz.com/cricket-series/2569/bangladesh-tour-of-sri-lanka-2017/matches
"Ireland tour of United Arab Emirates, 2017 ",2017,Mar 02 - Mar 04,https://www.cricbuzz.com/cricket-series/2565/ireland-tour-of-united-arab-emirates-2017/matches
"Australia Test tour of India, 2017 ",2017,Feb 23 - Mar 29,https://www.cricbuzz.com/cricket-series/2524/australia-test-tour-of-india-2017/matches
"South Africa tour of New Zealand, 2017 ",2017,Feb 17 - Mar 29,https://www.cricbuzz.com/cricket-series/2462/south-africa-tour-of-new-zealand-2017/matches
"Sri Lanka tour of Australia, 2017 ",2017,Feb 17 - Feb 22,https://www.cricbuzz.com/cricket-series/2446/sri-lanka-tour-of-australia-2017/matches
"Afghanistan tour of Zimbabwe, 2017 ",2017,Feb 16 - Feb 26,https://www.cricbuzz.com/cricket-series/2557/afghanistan-tour-of-zimbabwe-2017/matches
"Bangladesh tour of India, 2017 ",2017,Feb 09 - Feb 13,https://www.cricbuzz.com/cricket-series/2496/bangladesh-tour-of-india-2017/matches
"Australia tour of New Zealand, 2017 ",2017,Jan 30 - Feb 05,https://www.cricbuzz.com/cricket-series/2461/australia-tour-of-new-zealand-2017/matches
"Scotland and Hong Kong in UAE Tri-Series, 2017 ",2017,Jan 22 - Jan 26,https://www.cricbuzz.com/cricket-series/2556/scotland-and-hong-kong-in-uae-tri-series-2017/matches
"Desert T20, 2017 ",2017,Jan 14 - Jan 20,https://www.cricbuzz.com/cricket-series/2548/desert-t20-2017/matches
"Pakistan tour of South Africa, 2018-19 ",2018,Dec 19 - Feb 06,https://www.cricbuzz.com/cricket-series/2691/pakistan-tour-of-south-africa-2018-19/matches
"Sri Lanka tour of New Zealand, 2018-19 ",2018,Dec 08 - Jan 11,https://www.cricbuzz.com/cricket-series/2739/sri-lanka-tour-of-new-zealand-2018-19/matches
"India tour of Australia, 2018-19 ",2018,Nov 21 - Jan 18,https://www.cricbuzz.com/cricket-series/2699/india-tour-of-australia-2018-19/matches
"Windies tour of Bangladesh, 2018 ",2018,Nov 18 - Dec 22,https://www.cricbuzz.com/cricket-series/2736/windies-tour-of-bangladesh-2018/matches
"South Africa tour of Australia, 2018 ",2018,Oct 31 - Nov 17,https://www.cricbuzz.com/cricket-series/2700/south-africa-tour-of-australia-2018/matches
"Pakistan v New Zealand in UAE, 2018 ",2018,Oct 31 - Dec 07,https://www.cricbuzz.com/cricket-series/2752/pakistan-v-new-zealand-in-uae-2018/matches
"United Arab Emirates v Australia Only T20I, 2018 ",2018,Oct 22 - Oct 22,https://www.cricbuzz.com/cricket-series/2768/united-arab-emirates-v-australia-only-t20i-2018/matches
"Zimbabwe tour of Bangladesh, 2018 ",2018,Oct 19 - Nov 15,https://www.cricbuzz.com/cricket-series/2738/zimbabwe-tour-of-bangladesh-2018/matches
"England tour of Sri Lanka, 2018 ",2018,Oct 05 - Nov 27,https://www.cricbuzz.com/cricket-series/2683/england-tour-of-sri-lanka-2018/matches
"Zimbabwe tour of South Africa, 2018 ",2018,Sep 30 - Oct 14,https://www.cricbuzz.com/cricket-series/2690/zimbabwe-tour-of-south-africa-2018/matches
"Windies tour of India, 2018 ",2018,Sep 29 - Nov 11,https://www.cricbuzz.com/cricket-series/2754/windies-tour-of-india-2018/matches
"Australia v Pakistan in UAE, 2018 ",2018,Sep 29 - Oct 28,https://www.cricbuzz.com/cricket-series/2751/australia-v-pakistan-in-uae-2018/matches
Asia Cup 2018 ,2018,Sep 15 - Sep 28,https://www.cricbuzz.com/cricket-series/2735/asia-cup-2018/matches
"Afghanistan tour of Ireland, 2018 ",2018,Aug 20 - Aug 31,https://www.cricbuzz.com/cricket-series/2696/afghanistan-tour-of-ireland-2018/matches
"Nepal tour of Netherlands, 2018 ",2018,Aug 01 - Aug 03,https://www.cricbuzz.com/cricket-series/2711/nepal-tour-of-netherlands-2018/matches
"Pakistan tour of Zimbabwe, 2018 ",2018,Jul 13 - Jul 22,https://www.cricbuzz.com/cricket-series/2688/pakistan-tour-of-zimbabwe-2018/matches
"South Africa tour of Sri Lanka, 2018 ",2018,Jul 07 - Aug 14,https://www.cricbuzz.com/cricket-series/2686/south-africa-tour-of-sri-lanka-2018/matches
"India tour of England, 2018 ",2018,Jul 03 - Sep 11,https://www.cricbuzz.com/cricket-series/2619/india-tour-of-england-2018/matches
"Australia and Pakistan in Zimbabwe T20I Tri-Series, 2018 ",2018,Jul 01 - Jul 08,https://www.cricbuzz.com/cricket-series/2687/australia-and-pakistan-in-zimbabwe-t20i-tri-series-2018/matches
"India tour of Ireland, 2018 ",2018,Jun 27 - Jun 29,https://www.cricbuzz.com/cricket-series/2671/india-tour-of-ireland-2018/matches
"Bangladesh tour of West Indies, 2018 ",2018,Jun 27 - Aug 05,https://www.cricbuzz.com/cricket-series/2709/bangladesh-tour-of-west-indies-2018/matches
"Afghanistan tour of India, 2018 ",2018,Jun 14 - Jun 18,https://www.cricbuzz.com/cricket-series/2672/afghanistan-tour-of-india-2018/matches
"Pakistan tour of Scotland, 2018 ",2018,Jun 12 - Jun 13,https://www.cricbuzz.com/cricket-series/2625/pakistan-tour-of-scotland-2018/matches
"Scotland, Netherlands, Ireland T20I Tri-Series, 2018 ",2018,Jun 12 - Jun 20,https://www.cricbuzz.com/cricket-series/2685/scotland-netherlands-ireland-t20i-tri-series-2018/matches
"England tour of Scotland, 2018 ",2018,Jun 10 - Jun 10,https://www.cricbuzz.com/cricket-series/2617/england-tour-of-scotland-2018/matches
"Australia tour of England, 2018 ",2018,Jun 07 - Jun 27,https://www.cricbuzz.com/cricket-series/2618/australia-tour-of-england-2018/matches
"Afghanistan v Bangladesh in India, 2018 ",2018,Jun 03 - Jun 07,https://www.cricbuzz.com/cricket-series/2708/afghanistan-v-bangladesh-in-india-2018/matches
"Windies v ICC World XI in England, 2018 ",2018,May 31 - May 31,https://www.cricbuzz.com/cricket-series/2679/windies-v-icc-world-xi-in-england-2018/matches
"Sri Lanka tour of West Indies, 2018 ",2018,May 30 - Jun 27,https://www.cricbuzz.com/cricket-series/2652/sri-lanka-tour-of-west-indies-2018/matches
"Pakistan tour of England, 2018 ",2018,May 24 - Jun 05,https://www.cricbuzz.com/cricket-series/2616/pakistan-tour-of-england-2018/matches
"Pakistan tour of Ireland, 2018 ",2018,May 11 - May 15,https://www.cricbuzz.com/cricket-series/2643/pakistan-tour-of-ireland-2018/matches
"Windies tour of Pakistan, 2018 ",2018,Apr 01 - Apr 03,https://www.cricbuzz.com/cricket-series/2645/windies-tour-of-pakistan-2018/matches
"India and Bangladesh in Sri Lanka T20I Tri-Series, 2018 ",2018,Mar 06 - Mar 18,https://www.cricbuzz.com/cricket-series/2678/india-and-bangladesh-in-sri-lanka-t20i-tri-series-2018/matches
"ICC World Cup Qualifiers, 2018 ",2018,Mar 04 - Mar 25,https://www.cricbuzz.com/cricket-series/2675/icc-world-cup-qualifiers-2018/matches
"England tour of New Zealand, 2018 ",2018,Feb 25 - Apr 03,https://www.cricbuzz.com/cricket-series/2604/england-tour-of-new-zealand-2018/matches
"Australia tour of South Africa, 2018 ",2018,Feb 22 - Apr 03,https://www.cricbuzz.com/cricket-series/2549/australia-tour-of-south-africa-2018/matches
"Afghanistan v Zimbabwe in UAE, 2018 ",2018,Feb 05 - Feb 19,https://www.cricbuzz.com/cricket-series/2647/afghanistan-v-zimbabwe-in-uae-2018/matches
"England, Australia, New Zealand T20I Tri-Series, 2018 ",2018,Feb 03 - Feb 21,https://www.cricbuzz.com/cricket-series/2540/england-australia-new-zealand-t20i-tri-series-2018/matches
"Sri Lanka tour of Bangladesh, 2018 ",2018,Jan 31 - Feb 18,https://www.cricbuzz.com/cricket-series/2654/sri-lanka-tour-of-bangladesh-2018/matches
"Sri Lanka and Zimbabwe in Bangladesh Tri-Series, 2018 ",2018,Jan 15 - Jan 27,https://www.cricbuzz.com/cricket-series/2653/sri-lanka-and-zimbabwe-in-bangladesh-tri-series-2018/matches
"England tour of Australia, 2018 ",2018,Jan 12 - Jan 28,https://www.cricbuzz.com/cricket-series/2539/england-tour-of-australia-2018/matches
"Ireland and Scotland in UAE Tri-Series, 2018 ",2018,Jan 11 - Jan 23,https://www.cricbuzz.com/cricket-series/2670/ireland-and-scotland-in-uae-tri-series-2018/matches
"India tour of South Africa, 2017-18 ",2018,Jan 05 - Feb 24,https://www.cricbuzz.com/cricket-series/2632/india-tour-of-south-africa-2017-18/matches
"Pakistan tour of New Zealand, 2018 ",2018,Jan 03 - Jan 28,https://www.cricbuzz.com/cricket-series/2603/pakistan-tour-of-new-zealand-2018/matches
"Germany tour of Belgium, 2019 ",2019,May 11 - May 12,https://www.cricbuzz.com/cricket-series/2823/germany-tour-of-belgium-2019/matches
"Afghanistan tour of Scotland, 2019 ",2019,May 08 - May 10,https://www.cricbuzz.com/cricket-series/2788/afghanistan-tour-of-scotland-2019/matches
"Pakistan tour of England, 2019 ",2019,May 05 - May 19,https://www.cricbuzz.com/cricket-series/2728/pakistan-tour-of-england-2019/matches
Windies and Bangladesh in Ireland Tri-Series 2019 ,2019,May 05 - May 17,https://www.cricbuzz.com/cricket-series/2796/windies-and-bangladesh-in-ireland-tri-series-2019/matches
"England tour of Ireland Only ODI, 2019 ",2019,May 03 - May 03,https://www.cricbuzz.com/cricket-series/2745/england-tour-of-ireland-only-odi-2019/matches
"UAE tour of Zimbabwe, 2019 ",2019,Apr 08 - Apr 16,https://www.cricbuzz.com/cricket-series/2817/uae-tour-of-zimbabwe-2019/matches
"Spain Triangular T20I Series, 2019 ",2019,Mar 29 - Mar 31,https://www.cricbuzz.com/cricket-series/2816/spain-triangular-t20i-series-2019/matches
"Pakistan v Australia in UAE, 2019 ",2019,Mar 22 - Mar 31,https://www.cricbuzz.com/cricket-series/2806/pakistan-v-australia-in-uae-2019/matches
"USA tour of UAE, 2019 ",2019,Mar 15 - Mar 16,https://www.cricbuzz.com/cricket-series/2815/usa-tour-of-uae-2019/matches
"Australia tour of India, 2019 ",2019,Feb 24 - Mar 13,https://www.cricbuzz.com/cricket-series/2773/australia-tour-of-india-2019/matches
"Afghanistan v Ireland in India, 2019 ",2019,Feb 21 - Mar 19,https://www.cricbuzz.com/cricket-series/2779/afghanistan-v-ireland-in-india-2019/matches
Oman Quadrangular Series 2019 ,2019,Feb 13 - Feb 17,https://www.cricbuzz.com/cricket-series/2791/oman-quadrangular-series-2019/matches
"Sri Lanka tour of South Africa, 2019 ",2019,Feb 13 - Mar 24,https://www.cricbuzz.com/cricket-series/2692/sri-lanka-tour-of-south-africa-2019/matches
"Bangladesh tour of New Zealand, 2019 ",2019,Feb 10 - Mar 20,https://www.cricbuzz.com/cricket-series/2741/bangladesh-tour-of-new-zealand-2019/matches
"Nepal tour of UAE, 2019 ",2019,Jan 25 - Feb 03,https://www.cricbuzz.com/cricket-series/2790/nepal-tour-of-uae-2019/matches
"England tour of West Indies, 2019 ",2019,Jan 23 - Mar 10,https://www.cricbuzz.com/cricket-series/2755/england-tour-of-west-indies-2019/matches
"India tour of New Zealand, 2019 ",2019,Jan 23 - Feb 10,https://www.cricbuzz.com/cricket-series/2740/india-tour-of-new-zealand-2019/matches
"Sri Lanka tour of Australia, 2019 ",2019,Jan 17 - Feb 05,https://www.cricbuzz.com/cricket-series/2701/sri-lanka-tour-of-australia-2019/matches
